"NOM_DE_L'EMPLACEMENT","PROVINCE_OU_TERRITOIRE","PÉRIODE_DE_DONNÉES","GROUPE_D'ÉLÉMENTS","ÉLÉMENT_DES_NORMALES","janv.","févr.","mars","avr.","mai","juin","juil.","août","sept.","oct.","nov.","déc.","année","code"
"TROIS-RIVIERES","QC","Normales","Jours avec température minimale","Jours avec température minimale <= 0 °C","30,4","27,5","27,7","12,7","0,14","0,0","0,0","0,0","0,0","2,5","16,4","27,9","145,2","C"
"TROIS-RIVIERES","QC","Normales","Jours avec température minimale","Jours avec température minimale < -2 °C","29,1","26,0","23,2","6,4","0,0","0,0","0,0","0,0","0,0","0,38","10,2","24,2","119,4","C"
"TROIS-RIVIERES","QC","Normales","Jours avec température minimale","Jours avec température minimale < -10 °C","21,2","19,1","9,9","0,57","0,0","0,0","0,0","0,0","0,0","0,0","1,1","12,0","63,8","C"
"TROIS-RIVIERES","QC","Normales","Jours avec température minimale","Jours avec température minimale < -20 °C","7,6","4,0","1,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,9","14,9","C"
"TROIS-RIVIERES","QC","Normales","Jours avec température minimale","Jours avec température minimale < -30 °C","0,17","0,09","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,04","0,30","C"
"TROIS-RIVIERES","QC","Normales","Jours avec température minimale","Jours avec température minimale < -40 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","C"
"TROIS-RIVIERES","QC","Normales","Jours avec pluie","Jours avec pluie >= 0,2 mm","3,4","2,3","5,4","10,4","14,1","14,2","16,3","12,8","12,4","14,6","10,1","4,1","120,1","D"
"TROIS-RIVIERES","QC","Normales","Jours avec pluie","Jours avec pluie >= 5 mm","1,9","0,88","2,1","4,6","5,7","6,2","7,9","5,4","5,2","5,5","4,3","1,9","51,6","D"
"TROIS-RIVIERES","QC","Normales","Jours avec pluie","Jours avec pluie >= 10 mm","1,2","0,47","1,0","2,7","2,9","3,4","5,1","3,3","3,3","3,7","2,3","1,1","30,4","D"
"TROIS-RIVIERES","QC","Normales","Jours avec pluie","Jours avec pluie >= 25 mm","0,17","0,06","0,05","0,31","0,47","0,82","1,4","1,2","0,80","0,71","0,50","0,24","6,7","D"
"TROIS-RIVIERES","QC","Normales","Jours avec pluie","Jours avec pluie >= 50 mm","0,0","0,06","0,0","0,0","0,0","0,06","0,07","0,13","0,07","0,0","0,06","0,0","0,45","D"
"TROIS-RIVIERES","QC","Normales","Jours avec pluie","Jours avec pluie >= 100 mm","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","D"
"TROIS-RIVIERES","QC","Normales","Jours avec neige","Jours avec neige >= 0,2 cm","12,9","10,2","7,5","2,8","0,06","0,0","0,0","0,0","0,0","0,63","5,8","11,7","51,6","D"
"TROIS-RIVIERES","QC","Normales","Jours avec neige","Jours avec neige >= 5 cm","4,4","3,5","3,2","0,82","0,0","0,0","0,0","0,0","0,0","0,31","1,5","4,1","17,8","D"
"TROIS-RIVIERES","QC","Normales","Jours avec neige","Jours avec neige >= 10 cm","1,6","1,8","1,6","0,53","0,0","0,0","0,0","0,0","0,0","0,19","0,71","2,0","8,4","D"
"TROIS-RIVIERES","QC","Normales","Jours avec neige","Jours avec neige >= 25 cm","0,12","0,12","0,26","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,06","0,44","1,0","D"
"TROIS-RIVIERES","QC","Normales","Jours avec neige","Jours avec neige >= 40 cm","0,0","0,06","0,11","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,06","0,23","D"
"TROIS-RIVIERES","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 0,2 mm","13,8","11,3","11,6","11,6","13,2","13,3","15,5","11,5","11,7","14,2","13,5","14,8","156,0","D"
"TROIS-RIVIERES","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 1 mm","12,4","9,8","10,2","10,1","11,1","11,6","12,5","9,7","9,9","10,4","11,6","13,1","132,4","D"
"TROIS-RIVIERES","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 5 mm","5,6","4,3","5,0","5,5","5,5","5,9","7,4","5,0","5,1","5,8","5,7","5,7","66,6","D"
"TROIS-RIVIERES","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 10 mm","2,8","2,3","2,5","3,1","2,7","3,6","4,8","3,0","3,4","3,8","2,9","2,8","37,5","D"
"TROIS-RIVIERES","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 25 mm","0,33","0,21","0,38","0,50","0,33","0,92","1,3","1,0","0,90","0,65","0,55","0,77","7,8","D"
"TROIS-RIVIERES","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 50 mm","0,0","0,08","0,0","0,0","0,0","0,04","0,06","0,16","0,10","0,0","0,05","0,05","0,54","D"
"TROIS-RIVIERES","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 100 mm","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","D"
"TROIS-RIVIERES","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 1 cm","30,9","28,3","30,8","12,1","0,07","","0,0","","","0,25","","","",""
"TROIS-RIVIERES","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 5 cm","30,7","28,3","30,6","11,4","0,0","","0,0","","","0,06","","","",""
"TROIS-RIVIERES","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 10 cm","29,4","28,3","30,4","10,3","0,0","","0,0","","","0,0","","","",""
"TROIS-RIVIERES","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 20 cm","24,4","27,5","29,6","7,9","0,0","","0,0","","","0,0","","","",""
"TROIS-RIVIERES","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 30 cm","18,2","25,7","26,8","5,1","0,0","","0,0","","","0,0","","","",""
"TROIS-RIVIERES","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 50 cm","6,6","15,9","17,6","2,3","0,0","","0,0","","","0,0","","","",""
"TROIS-RIVIERES","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 100 cm","0,0","0,63","0,19","0,53","0,0","","0,0","","","0,0","","","",""
"TROIS-RIVIERES","QC","Normales","Vent","Vitesse horaire moyenne du vent (km/h)","14,0","14,2","14,1","14,1","13,9","12,7","12,7","12,2","12,4","13,6","13,8","13,6","13,4","C"
"TROIS-RIVIERES","QC","Normales","Vent","Direction dominante du vent","SO","SO","NE","NE","NE","SO","SO","SO","SO","SO","O","O","SO","C"
"TROIS-RIVIERES","QC","Normales","Vent","Jours avec vitesse du vent >= 52 km/h","","","1,1","","","","","","","","","","",""
"TROIS-RIVIERES","QC","Normales","Vent","Jours avec vitesse du vent >= 63 km/h","","","0,13","","","","","","","","","","",""
"TROIS-RIVIERES","QC","Normales","Vent","Jours avec vitesse des rafales de vent >= 90 km/h","0,05","0,05","0,0","0,0","0,05","0,0","0,05","0,0","0,05","0,06","0,11","0,11","0,53","D"
"TROIS-RIVIERES","QC","Normales","Vent","Vitesse extrême du vent (km/h)","70,0","72,0","61,0","59,0","54,0","54,0","56,0","48,0","61,0","59,0","69,0","67,0","",""
"TROIS-RIVIERES","QC","Normales","Vent","Vitesse extrême du vent (km/h) (aaaa/mm/jj hh:mi)","2012/01/18 03:00","2006/02/17 13:00","2002/03/10 07:00","2013/04/25 03:00","2009/05/14 10:00","2007/06/05 23:00","2014/07/09 00:00","1996/08/25 12:00","2005/09/29 14:00","2002/10/05 04:00","2019/11/01 09:00","2004/12/23 23:00",""," "
"TROIS-RIVIERES","QC","Normales","Vent","Direction de la vitesse extrême du vent","SO","S","SO","SO","S","SO","S","S","SO","S","SO","SO","",""
"TROIS-RIVIERES","QC","Normales","Vent","Direction de la vitesse extrême du vent (aaaa/mm/jj hh:mi)","2012/01/18 03:00","2006/02/17 13:00","2002/03/10 07:00","2013/04/25 03:00","2009/05/14 10:00","2007/06/05 23:00","2014/07/09 00:00","1996/08/25 12:00","2005/09/29 14:00","2002/10/05 04:00","2019/11/01 09:00","2004/12/23 23:00",""," "
"TROIS-RIVIERES","QC","Normales","Vent","Vitesse extrême des rafales de vent (km/h)","95,0","106,0","89,0","87,0","96,0","74,0","91,0","72,0","98,0","93,0","103,0","91,0","",""
"TROIS-RIVIERES","QC","Normales","Vent","Vitesse extrême des rafales de vent (km/h) (aaaa/mm/jj)","2012/01/18","2006/02/17","2008/03/08","2013/04/19","2009/05/14","2008/06/10","2014/07/01","2017/08/05","2005/09/29","2001/10/25","2019/11/01","2004/12/23",""," "
"TROIS-RIVIERES","QC","Normales","Vent","Direction des rafales de vent extrême","S","SO","NE","SO","S","SO","SO","SO","SO","SO","SO","SO","",""
"TROIS-RIVIERES","QC","Normales","Vent","Direction des rafales de vent extrême (aaaa/mm/jj)","2012/01/18","2006/02/17","2008/03/08","2013/04/19","2009/05/14","2008/06/10","2014/07/01","2017/08/05","2005/09/29","2001/10/25","2019/11/01","2004/12/23",""," "
"TROIS-RIVIERES","QC","Long terme","Vent","Vitesse extrême du vent (km/h)","70,0","72,0","61,0","59,0","54,0","54,0","56,0","48,0","61,0","59,0","69,0","67,0","",""
"TROIS-RIVIERES","QC","Long terme","Vent","Vitesse extrême du vent (km/h) (aaaa/mm/jj hh:mi)","2012/01/18 03:00","2006/02/17 13:00","2002/03/10 07:00","2013/04/25 03:00","2009/05/14 10:00","2007/06/05 23:00","2014/07/09 00:00","1996/08/25 12:00","2005/09/29 14:00","2002/10/05 04:00","2019/11/01 09:00","2004/12/23 23:00",""," "
